# EPA eGRID2023 data file, PLNT23 extract. 17 USC 105.
# Plants in AZNM, CAMX, ERCT, RFCE, RFCW, SRVC. Columns: orispl, subregion, net_gen_mwh, co2_tons.
orispl,subregion,net_gen_mwh,co2_tons
3096,RFCW,105397,72098.998000000007
54333,RFCE,42687.6,13239.259
57668,RFCE,1,0
64709,RFCE,22823,0
60589,RFCE,7213102,2715899.5049999999
65332,RFCE,12113,0
57139,RFCE,121554,0
56369,RFCW,85772,0
55654,RFCW,243007,148963.01999999999
3157,RFCE,50.000999999999998,117.024
50410,RFCE,169319,50164.434999999998
57268,RFCE,92785,0
10143,RFCE,702327,986547.68200000003
3118,RFCE,2859335,3069606.8470000001
52173,RFCE,44547,0
10746,RFCE,572070,629677.73800000001
54625,RFCE,183447,193897.51699999999
57216,RFCE,2709,0
8012,RFCE,664,852
56887,RFCE,45785,0
58476,RFCE,49308,0
3160,RFCE,84,126.98399999999999
62946,RFCE,4383,0
54638,RFCW,65100,0
63485,RFCW,24729.32,12738.388999999999
66097,RFCE,2165,0
58195,RFCW,46837.14,13945.41
10603,RFCE,285119,434639.72499999998
3161,RFCE,26701,28331.933000000001
60985,RFCE,2820,0
63773,RFCW,37867,0
63768,RFCW,27708,0
66446,RFCE,75,50.142000000000003
55298,RFCE,7975147,3292674.3870000001
7397,RFCW,1779.001,1136.337
3162,RFCE,60,109.509
55516,RFCW,5459456,2325079.463
62408,RFCE,5178,0
56699,RFCE,44308,0
10343,RFCE,103718,157955.144
56510,RFCE,16379,0
56512,RFCE,14214,0
55377,RFCW,126143,78207.904999999999
65214,RFCW,16202,0
10058,RFCW,2808.68,13755.539000000001
10113,RFCE,624055,873903.69299999997
66448,RFCE,80,53.488999999999997
59759,RFCE,11055,0
54785,RFCE,1173211,373672.554
65999,RFCW,885,0
67137,RFCW,335.61,0
55765,RFCE,43995.999000000003,0
57390,RFCE,1643,0
3109,RFCE,0,146.58500000000001
58420,RFCE,6211134,2494470.6579999998
58426,RFCE,6399412,2502820.0959999999
55233,RFCE,132733,77946.600000000006
10118,RFCE,108400,36064.315999999999
66454,RFCE,65,43.363
10870,RFCE,12092.002,8992.3119999999999
55337,RFCE,4241847,1846617.409
61028,RFCW,6567027,2664190.412
57991,RFCE,167338,0
62565,RFCW,3945562,1584743.003
3145,RFCE,949793.00100000005,0
3122,RFCW,1014661,1259350.466
60368,RFCE,7736716,3199586.202
63691,RFCW,3607,0
3176,RFCE,603023,288860.36300000001
56397,RFCE,50292,28964.278999999999
3110,RFCE,39480,36011.355000000003
55976,RFCE,5057551,2150608.0389999999
10129,RFCE,22528,7872.0029999999997
63023,RFCE,2499,1534.11
66730,RFCW,1646,0
3136,RFCE,2763505,3039819.7719999999
58091,RFCE,7333,0
57412,RFCE,4205,0
58497,RFCE,15076,0
60357,RFCE,10468498,4084069.753
6636,RFCW,86523,0
55074,RFCE,39510,1E-3
50859,RFCE,186805,225037.86799999999
56850,RFCE,17747,0
57744,RFCE,154149,0
55231,RFCE,3995302,1752379.574
6105,RFCE,19094075,0
58231,RFCE,2827,0
56470,RFCE,54545,0
56770,RFCE,187773,0
57768,RFCE,1990,0
56700,RFCE,86810,0
55667,RFCE,4392264,1826506.6850000001
57582,RFCE,18585,0
66019,RFCE,622,0
56993,RFCE,3079,0
58685,RFCW,8483,0
55801,RFCE,5907246,2398237.1809999999
59327,RFCE,1492,0
58443,RFCE,1581,0
3148,RFCE,542795,423145.96600000001
57494,RFCE,754,0
57769,RFCE,343329,0
52149,RFCE,284092.19799999997,0
61198,RFCE,1834,0
56052,RFCE,36806,0
64101,RFCE,4481,0
58818,RFCE,49704.999000000003,26190.512999999999
55805,RFCE,15679,0
3149,RFCE,562285,528826.84400000004
60388,RFCE,4800,0
57362,RFCE,1264,0
3163,RFCE,267,369.76799999999997
3111,RFCE,2982,4173.2
56687,RFCE,27038.016,983.86599999999999
59906,RFCE,7042515,2782902.0440000002
61737,RFCE,1178,890.11199999999997
3138,RFCW,898145,601388.05900000001
54250,RFCE,8383,2710.9430000000002
56651,RFCE,72841,0
50888,RFCE,508908,663200.99100000004
56890,RFCE,8842,0
55193,RFCE,4166082,1736709.345
55997,RFCW,16193,8558.5
3112,RFCE,0,177.78
58714,RFCE,62378,33685.379999999997
57256,RFCE,13018,0
63520,RFCE,12264,0
50279,RFCE,112042,44785.612000000001
64874,RFCW,4489,0
57182,RFCE,5641,0
58326,RFCE,24989,1930.998
50776,RFCE,476490,0
57999,RFCE,81248,0
50373,RFCE,414,201.227
3166,RFCE,22197093,0
66438,RFCE,99,65.983999999999995
62901,RFCE,4238,2600.2829999999999
58535,RFCE,1885,0
66943,RFCW,623,0
66944,RFCW,978,0
56690,RFCE,21.995999999999999,14.91
3124,RFCE,55217.000999999997,0
56957,RFCE,41070,0
64873,RFCW,118443,65089.32
50397,RFCE,410556.092,65764.876000000004
57367,RFCE,3087,0
3113,RFCE,0,745.33699999999999
50463,RFCE,847741,0
66450,RFCE,12,8.0039999999999996
50611,RFCE,156307,386253.76
3168,RFCE,830,879.8
60329,RFCE,99927,0
57465,RFCW,1701,0
58715,RFCE,60259,32374.06
56873,RFCE,3390,1E-3
3175,RFCE,989241.00100000005,0
65741,RFCE,69139,0
57285,RFCE,114500,0
3169,RFCE,44,65.33
66451,RFCE,124,82.805999999999997
50974,RFCE,287646,493356.13299999997
3130,RFCE,2031753,2487286.824
3114,RFCE,0,168.14400000000001
3131,RFCE,1550822.0009999999,1053069.8600000001
58933,RFCW,1530623,942814.45
55803,RFCE,5686,0
56796,RFCW,95790,0
3170,RFCE,73,132.62
59056,RFCE,8090,3988.0790000000002
55196,RFCW,128196,78727.869000000006
55710,RFCW,4480397,1679236.0020000001
54634,RFCE,647094,1145830.527
56980,RFCE,128004,0
3152,RFCE,79,117.59399999999999
61914,RFCE,4737,0
62686,RFCE,5843,0
6103,RFCE,19000960,0
58897,RFCE,652,479.13
60848,RFCE,2302,0
60464,RFCW,6660501,2660610.3369999998
3115,RFCE,0,211.42599999999999
3116,RFCE,188,585.20000000000005
66393,RFCE,15375.999,7140.1109999999999
10285,RFCW,17649,0
57519,RFCE,46,0
58250,RFCE,13193,0
57998,RFCW,382545,0
64711,RFCE,30963,0
50729,RFCW,109369,0
50732,RFCW,473700,0
62119,RFCW,2220,0
58051,RFCE,72.52,59.613999999999997
3153,RFCE,90206,0
3132,RFCE,19819,16584.803
10152,RFCE,78,0
57014,RFCW,38700,3.0000000000000001E-3
56001,RFCE,102834,0
66443,RFCE,42,27.847999999999999
58194,RFCW,45208.26,13979.031000000001
54746,RFCE,315837,289379.58600000001
62989,RFCE,23445,0
62990,RFCW,36734,0
62991,RFCW,32299,0
7128,RFCE,65502,0
56299,RFCE,52542,0
61263,RFCE,66101,35435.269999999997
50215,RFCE,255291,229572.13500000001
55524,RFCE,8631405,3897636.392
3117,RFCE,110378,0
52036,RFCE,38594,0
61935,SRVC,4311,0
3272,SRVC,62087,0
63243,SRVC,2939,0
63242,SRVC,3349,0
61936,SRVC,3928,0
61937,SRVC,2050,0
64682,SRVC,4530,0
58706,SRVC,120972,0
63808,SRVC,106477,0
64409,SRVC,4045,0
61960,SRVC,3891,0
63720,SRVC,4146,0
58173,SRVC,31730,7202.0190000000002
63759,SRVC,4328,0
61938,SRVC,4328,0
61327,SRVC,9521,0
62395,SRVC,2522,0
57945,SRVC,2454,1E-3
64472,SRVC,3094,0
66709,SRVC,147530,0
65781,SRVC,15536,0
61939,SRVC,3892,0
61918,SRVC,15623,0
61973,SRVC,26163,0
61940,SRVC,3730,0
63833,SRVC,6605,0
61941,SRVC,3615,0
63461,SRVC,3599,0
3253,SRVC,3752,0
64410,SRVC,3884,0
55166,SRVC,291257.995,177346.443
64155,SRVC,2327,0
59727,SRVC,0,16.131
10795,SRVC,0,0
61489,SRVC,43364,0
61326,SRVC,7934,0
63973,SRVC,16328,0
6036,SRVC,19165522,0
3255,SRVC,138717,0
63810,SRVC,142586,0
58400,SRVC,4,0
61522,SRVC,21231,0
55043,SRVC,116411.64,51413.35
10173,SRVC,1452,0
63505,SRVC,20884,0
57886,SRVC,64,52.835999999999999
52049,SRVC,3590,0
3281,SRVC,400,544.70399999999995
58700,SRVC,2735,0
55386,SRVC,2465905,915226.07499999995
7210,SRVC,1375971,1063872.108
130,SRVC,8449234,9307816.625
63635,SRVC,6249,0
3250,SRVC,22124,17983.138999999999
60993,SRVC,19447,0
3256,SRVC,86856.998999999996,0
62211,SRVC,13058,0
61974,SRVC,9987,0
58707,SRVC,152300,0.154
63063,SRVC,108527,72872.379000000001
66717,SRVC,78131,0
61975,SRVC,8578,0
56951,SRVC,283,0
61490,SRVC,34542,0
61529,SRVC,18137,0
6126,SRVC,231609,0
3257,SRVC,143323.99900000001,0
50806,SRVC,393849.76400000002,19149.234
61833,SRVC,7836,0
62216,SRVC,4035,0
61942,SRVC,3879,0
61961,SRVC,9783,0
3258,SRVC,19301.001,0
61530,SRVC,20085,0
64412,SRVC,3127,0
61943,SRVC,3909,0
63813,SRVC,157144,0
3251,SRVC,6694374,0
3285,SRVC,23323,16372.208000000001
61523,SRVC,9191,0
61498,SRVC,39927,0
61325,SRVC,12575,0
64061,SRVC,6435,0
65779,SRVC,4730,0
3318,SRVC,0,0
3261,SRVC,9327,0
56132,SRVC,66,55.856999999999999
7958,SRVC,8441,1E-3
63271,SRVC,153398,0
54087,SRVC,468612,51646.023000000001
3323,SRVC,632438.00199999998,0
62396,SRVC,1863,0
55927,SRVC,5318402,2262070.5789999999
3319,SRVC,247605,0
62233,SRVC,16961,0
61944,SRVC,3693,0
7834,SRVC,5588957.9989999998,2898951.8679999998
7737,SRVC,153176,37216.131999999998
6517,SRVC,48293,0
65955,SRVC,11812,0
56120,SRVC,22649.001,0
63548,SRVC,158450,0
65818,SRVC,3637,0
63241,SRVC,2828,0
66005,SRVC,5569,0
3275,SRVC,61713.999000000003,0
61956,SRVC,31731,16098.508
65782,SRVC,1139,0
57470,SRVC,0,0
62238,SRVC,4381,0
3287,SRVC,729071,402844.32699999999
63839,SRVC,140003,0
65389,SRVC,21063,0
7981,SRVC,38496,32394.677
60658,SRVC,138043,0
63463,SRVC,8551,0
3320,SRVC,0,0
3289,SRVC,5751,0
7479,SRVC,0,448.738
3265,SRVC,22246734.999000002,0
61324,SRVC,17452,0
65780,SRVC,4656,0
63756,SRVC,10363,0
61699,SRVC,2750,0
62228,SRVC,1634,0
57030,SRVC,0,28.827000000000002
62679,SRVC,129020,0
3291,SRVC,199,55.637999999999998
3290,SRVC,46942.002,0
10800,SRVC,4606,0
61945,SRVC,2019,0
10799,SRVC,4606,0
61976,SRVC,67424,0
10787,SRVC,4423,0
63777,SRVC,39144,0
61996,SRVC,19109,0
61946,SRVC,3718,0
61972,SRVC,4871,0
56122,SRVC,12050,0
60659,SRVC,18657,0
61947,SRVC,3853,0
3305,SRVC,5588,0
7480,SRVC,770,247.864
62397,SRVC,3291,0
61432,SRVC,3475,0
61433,SRVC,14685,0
61434,SRVC,11262,0
3267,SRVC,6212,0
3293,SRVC,109483.001,0
61323,SRVC,6329,0
60535,SRVC,12100,0
61948,SRVC,3685,0
57138,SRVC,54718,2667.4070000000002
61701,SRVC,104231,0
7957,SRVC,63,53.896999999999998
56545,SRVC,1004,748.60500000000002
61790,SRVC,170972,0
60028,SRVC,7911,0
57919,SRVC,57732,4132.8370000000004
61949,SRVC,3854,0
61748,SRVC,16574,0
54675,SRVC,1892,75.700999999999993
3321,SRVC,11785,0
6789,SRVC,205824,0
60293,SRVC,19291,0
59728,SRVC,122,133.721
61521,SRVC,22925,0
52151,SRVC,527694,26057.420999999998
62828,SRVC,131295,0
62315,SRVC,4573,0
56129,SRVC,55,46.548000000000002
62346,SRVC,23326,0
60241,SRVC,21141,0
58257,SRVC,3681,0
3295,SRVC,1799264,958432.72199999995
6127,SRVC,7515709,0
56131,SRVC,30,25.478999999999999
61950,SRVC,3627,0
3264,SRVC,5961177,2574912.372
62342,SRVC,2549,0
61951,SRVC,3714,0
3297,SRVC,1744006,1790311.5
3270,SRVC,201268,0
62347,SRVC,4035,0
7814,SRVC,83,70.066000000000003
57885,SRVC,79,0
63760,SRVC,3437,0
59569,SRVC,23330,0
61952,SRVC,4146,0
3298,SRVC,1994060,2210026.9649999999
61953,SRVC,3925,0
6249,SRVC,2646676,3176781.85
63552,SRVC,4295,0
3271,SRVC,128935,0
62353,SRVC,21375,0
63255,ERCT,908653,0
64026,ERCT,446132,0
3581,ERCT,753,0
10298,ERCT,2248185,615171.37699999998
64927,ERCT,499188,0
59206,ERCT,246554,0
64227,ERCT,17377,0
62142,ERCT,805300,0
58946,ERCT,27762.999,0
6128,ERCT,87642,0
58000,ERCT,316401,0
65335,ERCT,694547,0
63329,ERCT,427347,0
10418,ERCT,192856.37,60065.072999999997
60856,ERCT,567014,0
3594,ERCT,4704,0
56524,ERCT,37898.000999999997,0
63209,ERCT,1823482,0
63905,ERCT,562943,0
64164,ERCT,787094,0
55311,ERCT,588606,184619.86
67077,ERCT,1204,0
62809,ERCT,780755,0
66324,ERCT,226170,0
62773,ERCT,127767,0
66561,ERCT,243,236.76
60264,ERCT,251980.99799999999,198230
57927,ERCT,323548,0
65535,ERCT,877.005,665.71500000000003
61205,ERCT,3395,0
58710,ERCT,79129,0
4939,ERCT,1540696,789696.17700000003
57156,ERCT,241581,0
55168,ERCT,3022115,1293121.02
58048,ERCT,59055,0
55327,ERCT,5051327,1843183.584
59972,ERCT,596030,0
65034,ERCT,20496,0
54979,ERCT,62503,0
62783,ERCT,321269,0
60270,ERCT,537529,0
64672,ERCT,252023,0
61970,ERCT,366160,0
62566,ERCT,724631,0
58372,ERCT,492554,0
57197,ERCT,17787,0
60789,ERCT,76418,0
63351,ERCT,286745,0
57974,ERCT,517663,0
55172,ERCT,4864815,2019725.6089999999
61867,ERCT,16132,0
64383,ERCT,291809,180661.20499999999
7131,ERCT,21734,12508.227999999999
66046,ERCT,433173,0
64447,ERCT,411929,0
55357,ERCT,3305314,1448862.7339999999
56111,ERCT,82888,0
63769,ERCT,263227,0
55053,ERCT,49615.436000000002,29569.254000000001
63223,ERCT,103215,0
59734,ERCT,414570,0
61868,ERCT,14269,0
65373,ERCT,239098.00200000001,147130.68400000001
59066,ERCT,568276,0
3561,ERCT,3892,3694.922
58488,ERCT,24900,0
3595,ERCT,14094,0
60044,ERCT,354320,0
60983,ERCT,368382,0
56484,ERCT,424857,0
56638,ERCT,292130,0
56240,ERCT,198517,0
56956,ERCT,269034,0
52176,ERCT,99556,45106.642
63519,ERCT,406595,0
56708,ERCT,929928,860350.82499999995
66992,ERCT,85,75.593000000000004
60472,ERCT,1798,0
61001,ERCT,459805,0
56270,ERCT,394733,0
7762,ERCT,2791281,1169705.43
59118,ERCT,345986,0
63030,ERCT,824746,0
56763,ERCT,2009859.9990000001,0
58378,ERCT,109043,106312.19500000001
61875,ERCT,21316,0
60123,ERCT,397193,0
65790,ERCT,495814,0
64079,ERCT,22575,0
3460,ERCT,2940340,1871559.0449999999
56806,ERCT,1904676,747544.73800000001
57260,ERCT,451068,0
58151,ERCT,127816.22,41689.101999999999
60460,ERCT,116316,78764.062999999995
56592,ERCT,306785,0
55299,ERCT,3917523,1190778.402
55187,ERCT,4962494,1693768.3189999999
59193,ERCT,595197,0
61810,ERCT,21901,0
65536,ERCT,645,489.24
65537,ERCT,706.995,536.85
60427,ERCT,1845,0
59068,ERCT,851239,0
6178,ERCT,2660191,3013749.179
56350,ERCT,2416287,1225441.594
60122,ERCT,7844808,3118096.3130000001
6145,ERCT,18892726,0
62610,ERCT,8590,0
65793,ERCT,336108,0
62772,ERCT,209420,0
9,AZNM,48678.000999999997,0
64538,ERCT,306291,0
50475,ERCT,72907,33932.910000000003
55206,ERCT,2548040,850992.04200000002
50026,ERCT,272842,82603.929000000004
60210,ERCT,198961,0
56864,ERCT,20602.002,0
63655,ERCT,645663,0
62416,ERCT,579192,0
66310,ERCT,211976,0
65538,ERCT,769.005,583.72500000000002
3548,ERCT,0,0
8063,ERCT,112600.996,0
55464,ERCT,6870029,2426399.2420000001
6416,ERCT,104225,0
61643,ERCT,309654,155493.35999999999
60902,ERCT,872033,0
55992,ERCT,462294,0
67023,ERCT,31908,0
3582,ERCT,698,0
61493,ERCT,1233,0
65539,ERCT,598.995,454.36500000000001
56233,ERCT,686947,329775.62800000003
62845,ERCT,504811,0
3437,ERCT,42977.000999999997,0
57659,ERCT,303588,0
60436,ERCT,266984,0
58471,ERCT,425626,295131.87300000002
61874,ERCT,16248,0
66471,ERCT,69958,0
64591,ERCT,634782,0
62765,ERCT,731425,0
64204,ERCT,300209,0
56783,ERCT,390744,0
60338,ERCT,855276,0
63797,ERCT,15064,0
63764,ERCT,301393,0
63233,ERCT,283847,0
55223,ERCT,1440180,652589.62399999995
10261,ERCT,147129,123513.045
10436,ERCT,1190206.0020000001,368401.71500000003
10692,ERCT,2630866,825296.10499999998
64821,ERCT,2096,0
64823,ERCT,2096,0
64824,ERCT,2162,0
64825,ERCT,2162,0
64826,ERCT,2162,0
64827,ERCT,2219,0
64828,ERCT,2219,0
66595,ERCT,1836.9960000000001,1515.528
6410,ERCT,30557.001,0
57165,ERCT,24101,0
62945,ERCT,491742,0
66420,ERCT,43384,0
61212,ERCT,814525,0
59245,ERCT,497772,0
61402,ERCT,1163892,0
56394,ERCT,225448,0
10554,ERCT,4489976.74,1481218.7279999999
55480,ERCT,10423121,4523686.6619999995
63985,ERCT,104647,0
61887,ERCT,4661,0
65540,ERCT,645,490.065
52120,ERCT,2279234.37,780331.60199999996
56152,ERCT,1243285.51,409155.47200000001
59145,ERCT,598265.5,350553.495
55226,ERCT,7559621,3143007.486
62505,ERCT,170371,0
65541,ERCT,432.99599999999998,329.18400000000003
61920,ERCT,566065,0
63343,ERCT,51122,0
67284,ERCT,65626,0
56754,ERCT,245727,0
65542,ERCT,670.005,508.27499999999998
58321,ERCT,490146,0
61417,ERCT,538594,0
3490,ERCT,1150102,695282.47900000005
58596,ERCT,893125,0
3597,ERCT,16289,0
62804,ERCT,208978,0
59732,ERCT,89399,0
59733,ERCT,178717,0
3464,ERCT,92289.995999999999,0
55086,ERCT,480584,270907.17800000001
62953,ERCT,11293,0
62411,ERCT,773068,0
66410,ERCT,210300.96,0
55153,ERCT,7039183,3150618.6120000002
56776,ERCT,429549,0
65261,ERCT,320.00099999999998,269.43
65262,ERCT,338.00099999999998,279.60000000000002
65263,ERCT,240.999,212.91300000000001
66593,ERCT,129,226.29599999999999
65264,ERCT,219.999,186.495
65265,ERCT,315,262.47300000000001
66549,ERCT,429,361.30399999999997
66550,ERCT,407,335.53199999999998
65266,ERCT,384.99900000000002,317.29500000000002
66563,ERCT,473,391.05200000000002
66564,ERCT,432,357.15600000000001
65267,ERCT,345,289.06799999999998
65268,ERCT,345.99900000000002,294.91199999999998
65269,ERCT,243.999,206.71799999999999
65274,ERCT,297.99900000000002,246.345
65026,ERCT,290.00099999999998,240.61500000000001
66562,ERCT,425,351.77600000000001
67434,ERCT,177.999,180.417
67319,ERCT,288.99900000000002,249.15
67312,ERCT,96,98.01
67313,ERCT,177,179.48400000000001
67433,ERCT,33,30.332999999999998
66565,ERCT,1036,896.88800000000003
66567,ERCT,6751.0079999999998,6319.2640000000001
66566,ERCT,645,571.29600000000005
66612,ERCT,422,359.2
66613,ERCT,1190,998.99199999999996
63335,ERCT,414601,254593.685
56823,ERCT,352376,0
50118,ERCT,354363.31,104850.058
3491,ERCT,1519154,1135286.9040000001
55144,ERCT,4691736,2103063.4270000001
61032,ERCT,619232,0
65946,ERCT,4760,0
63738,ERCT,776697,0
62618,ERCT,152776,0
57617,ERCT,806515,0
62562,ERCT,1057927,0
61409,ERCT,5032,0
61962,ERCT,413402,0
65308,ERCT,22309,0
60339,ERCT,818758,0
56291,ERCT,2282287,0
50043,ERCT,1728780,573232.48499999999
52065,ERCT,12435,0
65048,ERCT,1070416,0
61309,ERCT,587,0
62152,ERCT,2103,0
58013,ERCT,1484,0
64859,ERCT,538484,0
63222,ERCT,405622,0
56984,ERCT,428145,0
65546,ERCT,1170609,0
55313,ERCT,2736677,865321.97600000002
3598,ERCT,8379,0
7097,ERCT,5077894,6144360.9809999997
3604,ERCT,35283,18814.584999999999
55230,ERCT,6252133,2684959.6919999998
55052,ERCT,12850,5911.1959999999999
60645,ERCT,727918,0
60104,ERCT,867875,0
54817,ERCT,1105626.3700000001,530032.853
62630,ERCT,593004,0
63328,ERCT,819841,0
61343,ERCT,855332,0
58838,ERCT,411852,0
62774,ERCT,115670,0
66321,ERCT,489963,0
66323,ERCT,567332,0
55581,ERCT,566793,0
63624,ERCT,479027,0
55365,ERCT,189809,148829.29999999999
65162,ERCT,1230199,0
3452,ERCT,899669,621299.68999999994
55097,ERCT,5659322,2397302.6260000002
61697,ERCT,120226,0
60372,ERCT,210389,0
61872,ERCT,12347,0
57153,ERCT,587464,0
62448,ERCT,191707,0
3439,ERCT,42052,24081.589
63101,ERCT,579160,0
63739,ERCT,904324,0
3609,ERCT,223197,135727.82800000001
61532,ERCT,20778,0
63892,ERCT,337152,0
298,ERCT,6059246,7236001.6639999999
65306,ERCT,815248,0
61782,ERCT,759859,0
62356,ERCT,747443,0
59442,ERCT,625818,0
65521,ERCT,181552,0
58772,ERCT,768728,0
57303,ERCT,329462,0
60059,ERCT,334556,0
57751,ERCT,456799,0
57752,ERCT,251582,0
59320,ERCT,536491,0
59321,ERCT,575454,0
55154,ERCT,3261489,1373996.5589999999
55123,ERCT,2883385,1251152.483
57802,ERCT,437716,0
58363,ERCT,180749,0
3599,ERCT,10162,0
59005,ERCT,867827,0
65372,ERCT,115108.00199999999,66558.732000000004
61513,ERCT,10258,0
63027,ERCT,23010,0
3600,ERCT,25683.999,0
6146,ERCT,11322156,13996318.363
62836,ERCT,550903,0
62853,ERCT,1471533,0
56773,ERCT,395083,0
65543,ERCT,577.995,439.02
57167,ERCT,21361,0
59332,ERCT,554682,0
62587,ERCT,1110336,0
56395,ERCT,425996,0
62258,ERCT,427671,0
58765,ERCT,965855,0
55091,ERCT,5230004,2418740.9079999998
61368,ERCT,287431,0
61776,ERCT,438114,0
62249,ERCT,527097,0
57322,ERCT,96278.14,30318.146000000001
58562,AZNM,1231179.0120000001,671251.88
60300,AZNM,3899,0
3492,ERCT,73585.001999999993,0
3453,ERCT,605252,430517.88799999998
65544,ERCT,781.995,594.01499999999999
62762,ERCT,84471,53497.885000000002
60910,ERCT,0,0
55747,ERCT,197819,0
55708,ERCT,249859,0
65661,ERCT,284143,0
59649,ERCT,8513,1E-3
3456,AZNM,3187373,1823136.5220000001
59407,AZNM,15484,0
64389,ERCT,8109,0
65271,ERCT,583622,0
3585,ERCT,449,0
61514,ERCT,9734,0
56961,ERCT,259677,0
3441,ERCT,1066438,492090.86700000003
3611,ERCT,1904802,1241693.703
58716,ERCT,9493,0
59204,ERCT,10303,0
58717,ERCT,78863,0
59205,ERCT,197077,0
59207,ERCT,250223,0
58537,ERCT,88294,0
67309,ERCT,107,107.42
66614,ERCT,822.99699999999996,679.42
67316,ERCT,178.00200000000001,149.97
67318,ERCT,2110.9920000000002,1772.904
67381,ERCT,42,36.468000000000004
6180,ERCT,12011783,13433250.18
62933,ERCT,325718,0
62932,ERCT,65091,0
56959,ERCT,18427,0
55215,ERCT,6978842,2849558.142
50815,ERCT,3647597,1194582.977
60366,ERCT,558762,0
63388,ERCT,42652,0
54676,ERCT,2686618.07,953720.04200000002
61773,ERCT,352805,0
56920,ERCT,519256,0
56921,ERCT,391113,0
56979,ERCT,699700,0
56983,ERCT,420955,0
57212,ERCT,495792,0
50109,ERCT,809511,427606.27899999998
55047,ERCT,4666808,1871659.814
58614,ERCT,641357,0
56661,ERCT,767452,0
58720,ERCT,595089,0
58242,ERCT,535852,0
60682,ERCT,94982,0
3630,ERCT,395098.99200000003,211467.024
57095,ERCT,314987,0
56795,ERCT,360168,0
3494,ERCT,344673,266265.52600000001
62417,ERCT,388713,0
60774,ERCT,26483,0
54628,AZNM,62462.26,19797.742999999999
61906,ERCT,527130,0
65631,ERCT,497475,0
67024,ERCT,29621,0
60459,ERCT,70831,45034.686999999998
56483,ERCT,428531,0
56457,ERCT,311742,0
10154,ERCT,879401,263951.66499999998
4195,ERCT,62389.000999999997,28707
52132,ERCT,629072.13,210741.258
61700,ERCT,3515,0
63100,ERCT,343670,0
66596,ERCT,363.99900000000002,301.983
64165,ERCT,948304,0
62755,ERCT,712235,0
64325,ERCT,672147,0
56981,ERCT,307105,0
56349,ERCT,2292892,1210006.9080000001
3628,ERCT,457933,355526.22
61346,ERCT,462705,0
59994,ERCT,385479,0
62141,ERCT,452084,0
62259,ERCT,1212182,0
59943,ERCT,491684,0
60743,ERCT,553594,0
66597,ERCT,689,666.73599999999999
3576,ERCT,117370,82501.425000000003
58005,ERCT,3125185,1364133.5730000001
62909,ERCT,639313,0
59391,ERCT,316785.99599999998,161462.712
62207,ERCT,239217,0
58870,ERCT,85742,0
50054,ERCT,18583.740000000002,5925.7910000000002
65573,ERCT,684,519.46500000000003
61865,ERCT,321019,0
54338,ERCT,78,5.0220000000000002
55137,ERCT,4376965,1846355.2709999999
62561,ERCT,1012669,0
7200,ERCT,4384,0
56374,ERCT,22745,12437.718000000001
60217,ERCT,427736,0
6243,ERCT,187668,111048.713
56593,ERCT,454251,0
65028,ERCT,400946,0
58681,ERCT,614753,0
62548,ERCT,152179,98270.164000000004
62620,ERCT,1116291,0
60657,ERCT,691346,0
6413,ERCT,106516,0
3631,ERCT,314249,158443.02900000001
6179,ERCT,7645266,9248091.8870000001
63211,ERCT,394034,0
63883,ERCT,380185,0
7325,ERCT,716007,585443.94200000004
6183,ERCT,1384087,1972164.2890000001
59712,ERCT,167183,0
56479,ERCT,313278,0
7900,ERCT,1861856.9979999999,922646.10800000001
56611,ERCT,3295185,3780874.034
62038,ERCT,1059341,0
60987,ERCT,1246352,0
65574,ERCT,706.005,535.95000000000005
56775,ERCT,201085,0
56506,ERCT,233622,0
10167,ERCT,17409,13727.851000000001
57981,ERCT,463145,0
59654,ERCT,272460,0
62227,ERCT,133588,0
65333,ERCT,426616,0
66540,ERCT,23087,0
59034,ERCT,526366,0
50304,ERCT,1469815.969,753280.56099999999
57415,ERCT,533569,0
50127,ERCT,7098,6386.4989999999998
3559,ERCT,125061,92181.948000000004
56771,ERCT,186077,0
3601,ERCT,1195711,774374.90800000005
59938,ERCT,83709,46876.313999999998
60989,ERCT,113904,0
55470,ERCT,3784842,1210813.527
60087,ERCT,997935,0
59384,ERCT,560592,0
6251,ERCT,21787144,0
56649,ERCT,264783,0
65575,ERCT,367.005,278.79000000000002
4266,ERCT,45927,37249.125
58774,ERCT,543867,0
58775,ERCT,762254,0
56644,ERCT,263672,0
55390,ERCT,10.997999999999999,8.5739999999999998
59063,ERCT,599375,0
57983,ERCT,1174573,0
61871,ERCT,16715,0
65576,ERCT,697.995,529.74
3504,ERCT,1080059,705385.24300000002
65303,ERCT,554540,0
58068,ERCT,8960,0
58027,ERCT,9653,0
58009,ERCT,10305,0
57326,ERCT,121546,0
55015,ERCT,2310337.9720000001,885849.32400000002
56211,ERCT,137616,0
56212,ERCT,429530,0
56311,ERCT,425530,0
56337,ERCT,621401,0
56372,ERCT,165238,0
4937,ERCT,3774336,1493962.852
3469,ERCT,955430.99899999995,315226.07699999999
57504,ERCT,106304.52,33463.093000000001
64639,ERCT,1043395,0
63180,ERCT,18844,0
58773,ERCT,718144,0
59621,ERCT,928115,0
61921,ERCT,1117878,0
62483,ERCT,541129,0
64075,ERCT,443608,0
60468,ERCT,88202,67708.085999999996
58001,ERCT,7236365,3367775.702
55062,ERCT,4173963,1830775.605
