# EPA eGRID2023 Revision 2 PLNT23 extract. 17 USC 105.
# Official plant population, all 27 eGRID subregions.
# Columns: orispl, subregion, net_gen_mwh (PLNGENAN), co2_tons (PLCO2AN).
# Blank PLCO2AN stored as 0 so zero-carbon plants stay in the denominator.
# Negative PLNGENAN kept (Rev 2 correction). Plants with blank PLNGENAN omitted.
# Source: egrid2023_data_rev2.xlsx PLNT23, released 2025-06-12.
orispl,subregion,net_gen_mwh,co2_tons
50881,CAMX,288165,0
50892,CAMX,605,0
50963,CAMX,17859.52,6862.584
50964,CAMX,0,0
50985,CAMX,7566,3022.526
52015,CAMX,471624,20940.105
52063,CAMX,15612,0
52064,CAMX,13738,0
52073,CAMX,245061,75959.415
52076,CAMX,58510,39389.926
52077,CAMX,2623,1004.996
52081,CAMX,37208,11326.783
52082,CAMX,37094,11239.155
52085,CAMX,63142.22,19146.185
52086,CAMX,67039,20194.366
52096,CAMX,14822,4899.199
52099,CAMX,58988,7231.976
52104,CAMX,54372,16867.093
52107,CAMX,236287,68744.416
52109,CAMX,912307,274276.529
52142,CAMX,83205,0
52147,CAMX,110486,36357.92
52158,CAMX,77312,3432.646
52162,CAMX,62927,0
52163,CAMX,86927,0
52169,CAMX,160740.999,47813.67
52186,CAMX,19017,8670.309
54015,CAMX,39940,276.796
54017,CAMX,5625,0
54238,CAMX,326252,0
54261,CAMX,0,0
54296,CAMX,11153,3328.097
54298,CAMX,31951,0
54299,CAMX,36260,0
54308,CAMX,2687,0
54327,CAMX,4866,0
54343,CAMX,61263,0
54410,CAMX,36629,15874.652
54447,CAMX,20741,7590.712
54449,CAMX,48694,18055.889
54451,CAMX,384088,118114.755
54453,CAMX,21005,0
54454,CAMX,204344,0
54477,CAMX,234.997,81.115
54517,CAMX,33981,2.998
54554,CAMX,29771,0
54555,CAMX,978198,0
54567,CAMX,17944.999,0
54626,CAMX,212068,1531.172
54647,CAMX,38666,0
54654,CAMX,0,0
54686,CAMX,15317,0
54749,CAMX,13623,5949.083
54750,CAMX,4309,0
54768,CAMX,28401,12528.299
54800,CAMX,29489,8904.526
54909,CAMX,42104,0
54912,CAMX,731479,262388.506
54931,CAMX,119524,0
54936,CAMX,0,0
54951,CAMX,7838.001,514.948
55009,CAMX,8431,0
55077,CAMX,1647411,748157.588
55084,CAMX,1479637,517518.385
55094,CAMX,35880,0
55112,CAMX,2135122,926475.71
55151,CAMX,2285796,1038455.385
55160,CAMX,9741,0
55161,CAMX,26372,0
55182,CAMX,2838000,1193052.258
55184,CAMX,23649,7771.629
55217,CAMX,3062096,1209641.476
55295,CAMX,1546542,743198.063
55333,CAMX,4200083,1795387.781
55345,CAMX,2179145,923996.354
55393,CAMX,2338618,1024183.726
55396,CAMX,0,0
55400,CAMX,3775457,1276218.738
55499,CAMX,7208,4673.977
55508,CAMX,27993.001,16732.601
55510,CAMX,13235.999,8657.059
55512,CAMX,12084.999,8125.207
55513,CAMX,5467.002,3566.58
55518,CAMX,4075232,1745808.351
55538,CAMX,23340,13870.693
55540,CAMX,1732.001,1748.987
55541,CAMX,26248.998,17082.748
55542,CAMX,38726,24384.821
55557,CAMX,189974,0
55625,CAMX,8187.999,5344.31
55626,CAMX,14257.002,9179.042
55627,CAMX,15736,10095.489
55656,CAMX,4337317,1982465.815
55698,CAMX,4050,2535.944
55719,CAMX,266539,0
55748,CAMX,179539,97159.854
55752,CAMX,8117,0.001
55753,CAMX,6635,0.001
55766,CAMX,66639,0
55807,CAMX,3536,2255.073
55810,CAMX,24174.999,16642.266
55811,CAMX,12198,7416.786
55813,CAMX,49324,30891.148
55847,CAMX,45241.001,32167.185
55851,CAMX,230147.997,69973.776
55855,CAMX,7956,5302.675
55880,CAMX,0,0
55933,CAMX,815789,420262.222
55934,CAMX,651,959.6
55935,CAMX,606,869.244
55950,CAMX,7968,3561.108
55951,CAMX,10221,6739.2
55963,CAMX,27865.999,17628.532
55970,CAMX,2914550,1234409.908
55985,CAMX,1279412,537384.775
56011,CAMX,118043,0
56012,CAMX,171911,0
56026,CAMX,862095,418069.217
56036,CAMX,25533.999,84.411
56039,CAMX,297.92,231.966
56041,CAMX,315797,162317.276
56046,CAMX,1475713,672946.382
56051,CAMX,286021,182342.489
56075,CAMX,237719,0
56078,CAMX,1566082,778906.361
56080,CAMX,71576,15177.658
56090,CAMX,45092,43167.479
56112,CAMX,68739,0
56125,CAMX,363,0
56134,CAMX,4087.579,267.942
56135,CAMX,9709,7979.821
56143,CAMX,52644,33799.743
56144,CAMX,11083,664.748
56184,CAMX,11900,7110.368
56185,CAMX,13571.008,8175.568
56232,CAMX,22965,14084.657
56239,CAMX,9921,6639.156
56271,CAMX,35763,0
56275,CAMX,2676,0
56276,CAMX,1115,0
56295,CAMX,145053,0
56298,CAMX,343566,169478.042
56302,CAMX,205390,0
56346,CAMX,1865.003,1564.794
56356,CAMX,13111,5385.415
56362,CAMX,418310,0
56428,CAMX,18779.001,0
56433,CAMX,61007,0
56446,CAMX,90890,0
56467,CAMX,1788403,789981.768
56471,CAMX,11351.001,7186.281
56472,CAMX,3998,3694.877
56473,CAMX,11172,7059.065
56474,CAMX,20405,14438.486
56475,CAMX,4274.999,3704.47
56476,CAMX,3085208,1343001.56
56532,CAMX,2946217,1282780.018
56570,CAMX,4838,0
56639,CAMX,20267.002,13520.675
56654,CAMX,248469,0
56706,CAMX,10501,44.064
56707,CAMX,1025,49.303
56768,CAMX,6326,0
56791,CAMX,151356,0
56803,CAMX,654274,358392.948
56813,CAMX,1094,0
56862,CAMX,93,0
56874,CAMX,431672,0
56895,CAMX,87043.002,0
56897,CAMX,28699,0
56898,CAMX,32615,0.001
56909,CAMX,5746,0
56914,CAMX,18135,11503.498
56917,CAMX,346390,0
56939,CAMX,40522,0
56944,CAMX,19201,0
56996,CAMX,-19,0
57001,CAMX,7587.999,5136.516
57004,CAMX,1259,0
57005,CAMX,891,0
57006,CAMX,775,0
57007,CAMX,1252,0
57008,CAMX,1475,0
57009,CAMX,1049,0
57010,CAMX,747,0
57011,CAMX,1152,0
57012,CAMX,969,0
57027,CAMX,102533,64211.923
57041,CAMX,3714,0
57073,CAMX,183799,20810
57074,CAMX,228928,26225.7
57075,CAMX,169971,8772.6
57079,CAMX,326324,0
57107,CAMX,158888,0
57122,CAMX,86393,27877.892
57133,CAMX,25154,0
57163,CAMX,47398,0
57201,CAMX,97526,0
57205,CAMX,93270.999,0
57217,CAMX,-15,0
57219,CAMX,255,0
57220,CAMX,74,0
57221,CAMX,125,0
57222,CAMX,-2,0
57223,CAMX,-11,0
57224,CAMX,-8.001,0
57225,CAMX,175,0
57227,CAMX,-18.998,0
57229,CAMX,-12.999,0
57230,CAMX,-8.001,0
57231,CAMX,-21,0
57232,CAMX,-12,0
57236,CAMX,-15,0
57237,CAMX,8,0
57245,CAMX,1317.996,0
57246,CAMX,41,0
57247,CAMX,220.997,0
57267,CAMX,189674,130709.664
57282,CAMX,360984,0
57291,CAMX,299672,0
57292,CAMX,302613,0
57293,CAMX,147808,0
57294,CAMX,238061,0
57295,CAMX,160957,0
57302,CAMX,14829,0
57305,CAMX,3530,0
57306,CAMX,6873,0
57308,CAMX,901,0
57309,CAMX,0,0
57311,CAMX,1563,0
57313,CAMX,479,0
57314,CAMX,2259,0
57331,CAMX,612402,0
57340,CAMX,315939,0
57359,CAMX,10585,0
57360,CAMX,34335,0
57361,CAMX,33416,0
57373,CAMX,691333.999,0
57378,CAMX,567726,0
57394,CAMX,618184,0
57422,CAMX,534,0
57439,CAMX,623763,0
57441,CAMX,6908,0
57455,CAMX,64610,0
57459,CAMX,175096,0
57460,CAMX,401.005,0
57482,CAMX,554364,315116.084
57483,CAMX,87728,52503.448
57484,CAMX,468485,0
57490,CAMX,277188,0
57491,CAMX,388297,0
57497,CAMX,24471,0
57498,CAMX,18872,0
57499,CAMX,18529,0
57506,CAMX,1310,0
57514,CAMX,563157,0
57515,CAMX,371360,205264.286
57521,CAMX,13360,0
57522,CAMX,33903,0
57523,CAMX,31300,0
57534,CAMX,285.999,0
57535,CAMX,328,0
57544,CAMX,0,0
57555,CAMX,100070.001,58280.877
57557,CAMX,9664,2155.261
57559,CAMX,6028,0
57564,CAMX,14879,9067.842
57573,CAMX,21708.96,7530.059
57579,CAMX,1703,0
57580,CAMX,19346,11653.81
57584,CAMX,220607,78634.61
57585,CAMX,203885,66679.396
57586,CAMX,275625,0
57594,CAMX,1611,0
57621,CAMX,213376,0
57626,CAMX,1806,0
57650,CAMX,144518,0
57651,CAMX,39000,0
57656,CAMX,1954,0
57669,CAMX,24161,0
57670,CAMX,1310,0
57671,CAMX,4091,0
57682,CAMX,1549,0
57683,CAMX,1525,0
57695,CAMX,1036774.001,0
57696,CAMX,20419,0
57697,CAMX,5891,0
57698,CAMX,3739,0
57700,CAMX,215994,0
57701,CAMX,196635,0
57702,CAMX,35187,34790.099
57707,CAMX,403904.998,0
57708,CAMX,262670,0
57714,CAMX,20.58,47.516
57715,CAMX,4661,3453.604
57722,CAMX,7918,0
57725,CAMX,294363,0
57729,CAMX,-5963,0
57743,CAMX,4742,0
57753,CAMX,4194,0
57757,CAMX,263952,0
57764,CAMX,23304,0
57771,CAMX,16031,0
57773,CAMX,2004,0
57774,CAMX,192470,0
57777,CAMX,6183,0
57778,CAMX,11262,0
57779,CAMX,6223,0
57780,CAMX,11262,0
57781,CAMX,6185,0
57782,CAMX,11264,0
57783,CAMX,10832,0
57784,CAMX,10707,0
57785,CAMX,11095,0
57791,CAMX,2867,0
57792,CAMX,391,0
57796,CAMX,1749,0
57797,CAMX,1907,0
57809,CAMX,3829,0
57811,CAMX,0,0
57816,CAMX,11577,0
57817,CAMX,11497,0
57818,CAMX,11568,0
57819,CAMX,11502,0
57820,CAMX,11441,0
57821,CAMX,11415,0
57827,CAMX,1560,0
57831,CAMX,2517,0
57833,CAMX,248109,0
57834,CAMX,248319,0
57835,CAMX,186410,0
57836,CAMX,2687,0
57837,CAMX,188896,0
57849,CAMX,4830,0
57850,CAMX,1538,0
57854,CAMX,0,0
57856,CAMX,3508,0
57860,CAMX,860,0
57870,CAMX,1675,0
57876,CAMX,9971,0
57891,CAMX,24216,0
57892,CAMX,37517,0
57895,CAMX,0,0
57900,CAMX,682,0
57904,CAMX,1575,0
57913,CAMX,413516,0
57933,CAMX,3496,0
57959,CAMX,8614,0
57962,CAMX,220358,0
57970,CAMX,6671,0
57971,CAMX,235,0
57977,CAMX,35660,13178.051
57978,CAMX,1112510,469564.288
57982,CAMX,1418,0
57988,CAMX,28843.998,0.002
57993,CAMX,659430.999,0
58002,CAMX,22384,0
58003,CAMX,71663,0
58007,CAMX,247015.35,0
58017,CAMX,348724.001,0
58028,CAMX,2490,0
58034,CAMX,2817,0
58039,CAMX,53738,0
58053,CAMX,0,0
58056,CAMX,2757,0
58073,CAMX,2973,0
58074,CAMX,4440,0
58076,CAMX,866.001,0
58086,CAMX,1418,0
58100,CAMX,35031,27953.668
58101,CAMX,3268,0
58102,CAMX,3542,0
58104,CAMX,1365,0
58105,CAMX,1774,0
58112,CAMX,1600,0
58113,CAMX,9575,0
58114,CAMX,23004,0
58118,CAMX,80,0
58119,CAMX,2368,0
58122,CAMX,2050.001,1448.116
58128,CAMX,5343,0
58132,CAMX,2628,0
58148,CAMX,51096,0
58149,CAMX,45363,0
58154,CAMX,386646,0
58168,CAMX,4746.999,2089.702
58169,CAMX,37365.001,10508.485
58170,CAMX,0,0
58198,CAMX,68500,23214.789
58202,CAMX,39532,0
58204,CAMX,1503,0
58206,CAMX,20244,0
58216,CAMX,8892.96,0
58217,CAMX,1889,0
58223,CAMX,5265.54,2450.815
58226,CAMX,1294,0
58227,CAMX,24447,0
58232,CAMX,1596,0
58233,CAMX,13666,0
58234,CAMX,32789,0
58244,CAMX,1388,0
58248,CAMX,2743,0
58249,CAMX,4709,0
58251,CAMX,36388,0
58253,CAMX,7743.999,0
58258,CAMX,38888.36,11546.711
58261,CAMX,1196,0
58289,CAMX,3378,0
58290,CAMX,3370,0
58296,CAMX,7388,0
58297,CAMX,8928,0
58298,CAMX,5506,0
58299,CAMX,6537,0
58300,CAMX,762,0
58301,CAMX,5613,0
58302,CAMX,7575,0
58303,CAMX,7575,0
58304,CAMX,2790,0
58306,CAMX,3805,0
58307,CAMX,5136,0
58308,CAMX,5333,0
58309,CAMX,6014.001,0
58320,CAMX,10840,0
58354,CAMX,3207,0
58355,CAMX,495,0
58366,CAMX,33446,0
58370,CAMX,1582,0
58371,CAMX,3990,0
58373,CAMX,45334,0
58374,CAMX,34716,0
58376,CAMX,2387,0
58379,CAMX,10025,0
58388,CAMX,844420.999,0
58389,CAMX,653574.999,0
58394,CAMX,336516,0
58395,CAMX,247648,0
58397,CAMX,9302,0
58417,CAMX,23773,0
58418,CAMX,8810,0
58419,CAMX,9430,0
58422,CAMX,819,0
58429,CAMX,112849,0
58430,CAMX,491597.001,0
58432,CAMX,45387,23914.509
58435,CAMX,31473,0
58436,CAMX,30903,0
58437,CAMX,32098,0
58440,CAMX,4522.002,0
58445,CAMX,2396,0
58446,CAMX,1383,0
58447,CAMX,3157,0
58448,CAMX,2117,0
58449,CAMX,2622,0
58450,CAMX,3057,0
58451,CAMX,4165,0
58452,CAMX,2924,0
58454,CAMX,3264,0
58462,CAMX,524678.999,0
58467,CAMX,328579,0
58498,CAMX,49075,0
58499,CAMX,38038,0
58500,CAMX,9547,0
58502,CAMX,21896,0
58506,CAMX,6804,0
58508,CAMX,3873,0
58509,CAMX,3870,0
58510,CAMX,2700,0
58513,CAMX,8239,0
58514,CAMX,5897,0
58522,CAMX,1126,0
58525,CAMX,10284,213.803
58528,CAMX,6139,0
58542,CAMX,543525.001,0
58578,CAMX,2734,0
58581,CAMX,1234,0
58582,CAMX,1714,0
58585,CAMX,9293,2758.34
58590,CAMX,52965,0
58592,CAMX,376548.999,0
58593,CAMX,0,0
58607,CAMX,993,323.931
58609,CAMX,4210,0
58610,CAMX,4224,0
58611,CAMX,3932,0
58612,CAMX,3524,0
58616,CAMX,37796,0
58619,CAMX,525,172.461
58625,CAMX,13069,0
58626,CAMX,44514,0
58627,CAMX,22238,0
58633,CAMX,1117,0
58634,CAMX,957,0
58636,CAMX,1128,0
58642,CAMX,636,0
58644,CAMX,643605.999,0
58646,CAMX,618539.001,0
58698,CAMX,2672,0
58699,CAMX,15983,0
58711,CAMX,77113,0
58713,CAMX,135878,0
58718,CAMX,28907,0
58721,CAMX,18267,0
58748,CAMX,1623,0
58750,CAMX,9385,0
58751,CAMX,3458,0
58752,CAMX,3513,0
58753,CAMX,3364,0
58754,CAMX,3235,0
58755,CAMX,1810,0
58756,CAMX,1987,0
58757,CAMX,11071,0
58761,CAMX,3827,0
58762,CAMX,4060,0
58763,CAMX,3483,0
58814,CAMX,5733,0
58831,CAMX,28029,0
58889,CAMX,1348,0
58890,CAMX,1325,0
58906,CAMX,3947,0
58907,CAMX,6809,0
58909,CAMX,3584,0
58911,CAMX,8903,0
58912,CAMX,2203,0
58913,CAMX,2143,0
58914,CAMX,41289.999,12791.214
58915,CAMX,597536.999,0
58918,CAMX,2025,0
58919,CAMX,1512,0
58920,CAMX,2554,0
58949,CAMX,1569,0
58954,CAMX,1709,0
58960,CAMX,14190,764.347
58963,CAMX,1562,0
58973,CAMX,49267,0
58975,CAMX,234221,0
58978,CAMX,0,0
58983,CAMX,117637,0
58984,CAMX,29892,0
58985,CAMX,38737,0
58986,CAMX,34694,0
58990,CAMX,34227,0
58991,CAMX,40632,0
59008,CAMX,30958,0
59009,CAMX,58358,0
59074,CAMX,108.008,128.792
59086,CAMX,25325,0
59087,CAMX,21124,0
59094,CAMX,2705,0
59095,CAMX,1137,0
59096,CAMX,1465,0
59098,CAMX,1568,0
59099,CAMX,1650,0
59122,CAMX,2495,0
59129,CAMX,1444,0
59130,CAMX,1904,0
59132,CAMX,2621,0
59133,CAMX,2433,0
59138,CAMX,1477,0
59139,CAMX,45,0
59150,CAMX,149940,0
59167,CAMX,1650,0
59169,CAMX,2619,0
59182,CAMX,3272,0
59183,CAMX,38963,0
59203,CAMX,5658,0
59219,CAMX,3222,0
59235,CAMX,47713,0
59236,CAMX,261726,0
59237,CAMX,49828,0
59249,CAMX,46519,0
59250,CAMX,48045,0
59253,CAMX,36563,0
59261,CAMX,5812,0
59262,CAMX,7925,0
59265,CAMX,4062,0
59267,CAMX,4136,0
59268,CAMX,3518,0
59269,CAMX,2117,0
59270,CAMX,1996,0
59271,CAMX,3673,0
59272,CAMX,3621,0
59273,CAMX,24279,0
59279,CAMX,7966,0
59280,CAMX,3827,0
59283,CAMX,1976,0
59299,CAMX,5920,0
59300,CAMX,4577,0
59308,CAMX,97186,0
59309,CAMX,119893,0
59315,CAMX,134945,0
59316,CAMX,134444,0
59317,CAMX,116347,0
59322,CAMX,43754,0
59323,CAMX,2083,0
59328,CAMX,4846,0
59329,CAMX,4323,0
59330,CAMX,3985,0
59331,CAMX,3511,0
59334,CAMX,44991,0
59339,CAMX,213547,0
59359,CAMX,3286,0
59360,CAMX,2376,0
59380,CAMX,44712,0
59405,CAMX,2343,0
59408,CAMX,48212,0
59409,CAMX,2454,0
59410,CAMX,2576,0
59411,CAMX,2581,0
59412,CAMX,45473,0
59413,CAMX,46806,0
59414,CAMX,46543,0
59416,CAMX,2914,0
59421,CAMX,3382,0
59422,CAMX,3492,0
59423,CAMX,3790,0
59428,CAMX,3283,0
59431,CAMX,33921,0
59440,CAMX,17018,0
59441,CAMX,54867,0
59443,CAMX,53372,0
59456,CAMX,32718,12609.343
59457,CAMX,10082,3203.297
59458,CAMX,32576,11199.961
59461,CAMX,161143.997,0
59469,CAMX,43709,0
59473,CAMX,15622,0
59522,CAMX,21925,0
59523,CAMX,101956,0
59524,CAMX,40102,0
59525,CAMX,462695,0
59528,CAMX,51312,0
59531,CAMX,119939,0
59532,CAMX,291556,0
59536,CAMX,3356,0
59537,CAMX,3430,0
59539,CAMX,2407,0
59540,CAMX,2476,0
59541,CAMX,1554,0
59555,CAMX,47742,0
59557,CAMX,25933,0
59597,CAMX,2289,0
59598,CAMX,1148,0
59599,CAMX,29962,0
59600,CAMX,43830,0
59607,CAMX,40581,0
59610,CAMX,27622,0
59633,CAMX,37659,0
59638,CAMX,28554,0
59651,CAMX,1737,0
59652,CAMX,1320,0
59658,CAMX,141622,152.043
59687,CAMX,3698,0
59703,CAMX,1383,0
59730,CAMX,5096,0
59737,CAMX,20112,0
59738,CAMX,6617,0
59739,CAMX,5045,0
59740,CAMX,51147,0
59746,CAMX,4246,0
59748,CAMX,2063,0
59798,CAMX,1433,0
59800,CAMX,0,0
59802,CAMX,6557,0
59803,CAMX,7076,0
59804,CAMX,4212,0
59805,CAMX,4143,0
59814,CAMX,214207,0
59826,CAMX,216495,0
59840,CAMX,404165,0
59868,CAMX,56170,0
59870,CAMX,70527,0
59872,CAMX,23402,0
59877,CAMX,9448,0
59878,CAMX,44555,0
59879,CAMX,339753,0
59900,CAMX,49200,0
59915,CAMX,25329,0
59916,CAMX,1111,0
59939,CAMX,450448,0
59940,CAMX,561408.999,0
59942,CAMX,688,0
59952,CAMX,58713,0.001
59961,CAMX,49331,0
59962,CAMX,28872,0
59963,CAMX,28840,0
59964,CAMX,98911,0
59976,CAMX,270521,0
59977,CAMX,204106,0
59979,CAMX,19736,0
60007,CAMX,29528,0
60026,CAMX,8264,0
60027,CAMX,27369,0
60032,CAMX,906,0
60033,CAMX,257214,0
60034,CAMX,304852,0
60035,CAMX,13186,0
60039,CAMX,40134,0
60043,CAMX,75270,0
60049,CAMX,247776,0
60060,CAMX,4641,0
60077,CAMX,8585,0
60078,CAMX,47722,0
60079,CAMX,47153,0
60080,CAMX,36143,0
60081,CAMX,46909,0
60083,CAMX,3813,0
60085,CAMX,8205,0
60086,CAMX,6950,0
60091,CAMX,55582,0
60092,CAMX,311914.001,0
60093,CAMX,584190,0
60094,CAMX,296116,0
60095,CAMX,296782,0
60100,CAMX,0,0
60142,CAMX,232,0
60151,CAMX,2230,0
60153,CAMX,2074,0
60154,CAMX,899,0
60182,CAMX,2245,0
60183,CAMX,1641,0
60185,CAMX,193487,0
60186,CAMX,106646,0
60187,CAMX,12569,0
60193,CAMX,5584,0
60219,CAMX,1565,0
60220,CAMX,2285,0
60223,CAMX,7644,0
60224,CAMX,7279,0
60226,CAMX,13262,0
60231,CAMX,4970,0
60233,CAMX,383700,0
60242,CAMX,17690,0
60249,CAMX,4725,75.75
60255,CAMX,4970,0
60275,CAMX,4647,0
60277,CAMX,917,0
60279,CAMX,45762,0
60280,CAMX,40865,0
60281,CAMX,7231,0
60307,CAMX,274398,0
60308,CAMX,461621,0
60310,CAMX,38631,0
60311,CAMX,17097,0
60324,CAMX,237546,0
60385,CAMX,11100,0
60386,CAMX,47916,0
60389,CAMX,169495,0
60412,CAMX,8485,0
60426,CAMX,8219,0
60428,CAMX,3772,0
60446,CAMX,2281,0
60450,CAMX,1997,0
60474,CAMX,44864,0
60475,CAMX,45578,0
60481,CAMX,47358,0
60485,CAMX,25102,0
60490,CAMX,41957,0
60491,CAMX,233926,0
60509,CAMX,3522,0
60516,CAMX,6126,0
60558,CAMX,40522,0
60565,CAMX,-44,0
60567,CAMX,-441,0
60568,CAMX,-16,0
60569,CAMX,-563,0
60570,CAMX,-2168,0
60571,CAMX,0,0
60590,CAMX,144653,0
60591,CAMX,146803,0
60594,CAMX,324280,0
60661,CAMX,0,0
60678,CAMX,37171,0
60698,CAMX,2252,1799.078
60699,CAMX,0,0
60760,CAMX,-181,0
60777,CAMX,270014,0
60790,CAMX,4682,0
60791,CAMX,7657,0
60813,CAMX,2258,0
60824,CAMX,1533,0
60827,CAMX,380637,0
60844,CAMX,12403,0
60846,CAMX,2187,0
60861,CAMX,5286,0
60869,CAMX,24396,0
60914,CAMX,5247,0
60918,CAMX,360,0
60947,CAMX,43190,0
60953,CAMX,2312,0
60960,CAMX,142430.001,46699.651
60974,CAMX,-13,0
60975,CAMX,49674,0
60978,CAMX,1514,0
60979,CAMX,2588,0
60981,CAMX,47653,0
60984,CAMX,3464,0
60995,CAMX,2715,0
61006,CAMX,11789,0
61013,CAMX,19949,0
61066,CAMX,4216,0
61067,CAMX,4018,0
61107,CAMX,-1810,0
61115,CAMX,444,0
61116,CAMX,990,0
61117,CAMX,6725,0
61118,CAMX,1974,0
61152,CAMX,8681,0
61153,CAMX,7181,0
61154,CAMX,8302,0
61202,CAMX,639582,0
61204,CAMX,-14091,0
61209,CAMX,7383,0
61215,CAMX,7194,0
61216,CAMX,6316,0
61222,CAMX,143373,0
61249,CAMX,4938,0
61250,CAMX,10809,0
61264,CAMX,234151,0
61265,CAMX,36182,0
61319,CAMX,1613,0
61339,CAMX,6246,0
61348,CAMX,3120,0
61349,CAMX,3638,0
61353,CAMX,297717,0
61365,CAMX,-5427,0
61366,CAMX,-4607,0
61377,CAMX,2197,0
61419,CAMX,5373,0
61420,CAMX,7250,0
61421,CAMX,2714,0
61431,CAMX,-1269,0
61442,CAMX,5981,0
61443,CAMX,5914,0
61444,CAMX,5372,0
61445,CAMX,26191,0
61446,CAMX,88962,0
61447,CAMX,46323,0
61448,CAMX,44344,0
61449,CAMX,44248,0
61463,CAMX,38894,0
61464,CAMX,0,0
61474,CAMX,0,0
61475,CAMX,0,0
61476,CAMX,0,0
61482,CAMX,0,0
61501,CAMX,8473,0
61502,CAMX,7848,0
61503,CAMX,8463,0
61582,CAMX,427092,0
61583,CAMX,116627,0
61584,CAMX,70165,0
61593,CAMX,2993,0
61594,CAMX,4454,0
61607,CAMX,700,0
61619,CAMX,2343,0
61620,CAMX,8728,0
61621,CAMX,3552,0
61628,CAMX,6743,0
61661,CAMX,-4014,0
61698,CAMX,611,0
61721,CAMX,-49,0
61722,CAMX,-316,0
61723,CAMX,-256,0
61750,CAMX,273130,0
61791,CAMX,1601,0
61792,CAMX,1782,0
61824,CAMX,4159,0
61834,CAMX,3313,0
61843,CAMX,1858,0
61846,CAMX,12451,0
61894,CAMX,4770.999,0
61989,CAMX,1445,0
61995,CAMX,8456,0
62004,CAMX,236082,0
62015,CAMX,381404,0
62016,CAMX,6954,0
62020,CAMX,6149,0
62028,CAMX,6901,0
62039,CAMX,1826,0
62056,CAMX,8470,0
62077,CAMX,2988,0
62113,CAMX,20420,0
62150,CAMX,6584,0
62175,CAMX,-35799,0
62176,CAMX,71742,39256.428
62177,CAMX,191073,0
62178,CAMX,296850,0
62242,CAMX,2283,0
62246,CAMX,3222,0
62274,CAMX,2335,0
62275,CAMX,2623,0
62286,CAMX,2741,0
62287,CAMX,1848,0
62288,CAMX,246187,0
62320,CAMX,46916,0
62378,CAMX,1048,0
62418,CAMX,5324,0
62419,CAMX,5275,0
62458,CAMX,7813,0
62459,CAMX,14679,0
62463,CAMX,27048,0
62464,CAMX,60331,0
62465,CAMX,112518,0
62545,CAMX,2858,0
62546,CAMX,9556,0
62547,CAMX,560174,0
62564,CAMX,-19382,0
62571,CAMX,7573,0
62573,CAMX,6985,0
62574,CAMX,7208,0
62575,CAMX,8704,0
62577,CAMX,27115,0
62578,CAMX,3159,0
62611,CAMX,2039,0
62649,CAMX,10028,0
62654,CAMX,18074,0
62655,CAMX,10946,0
62671,CAMX,35870,0
62673,CAMX,34735,0
62674,CAMX,11400,0
62687,CAMX,6642,0
62688,CAMX,5297,0
62689,CAMX,3620,0
62690,CAMX,2272,0
62697,CAMX,38155,0
62698,CAMX,16354,0
62699,CAMX,10438,0
62700,CAMX,7599,0
62701,CAMX,37353,0
62702,CAMX,28182,0
62703,CAMX,27819,0
62704,CAMX,8050,0
62705,CAMX,7801,0
62732,CAMX,2120,0
62806,CAMX,3383,0
62874,CAMX,-154,0
62875,CAMX,-184,0
62902,CAMX,2529,0
62987,CAMX,2079,0
62988,CAMX,29122,0
63021,CAMX,2031,0
63054,CAMX,7421,0
63068,CAMX,3799,0
63074,CAMX,3956,0
63078,CAMX,7568,0
63094,CAMX,8298,0
63127,CAMX,294012,0
63189,CAMX,3344,0
63204,CAMX,2563,0
63285,CAMX,236682,130523.29
63300,CAMX,707034,0
63303,CAMX,1560,0
63361,CAMX,2041,0
63363,CAMX,1717,0
63376,CAMX,2514,0
63385,CAMX,7776,0
63387,CAMX,171079,0
63414,CAMX,7479,0
63416,CAMX,16584,0
63418,CAMX,4844,0
63419,CAMX,3235,0
63420,CAMX,2153,0
63421,CAMX,2090,0
63422,CAMX,2512,0
63439,CAMX,18015,0
63440,CAMX,366292,0
63455,CAMX,1918,0
63482,CAMX,215351,0
63486,CAMX,4065,0
63490,CAMX,272311,0
63493,CAMX,5160,0
63510,CAMX,1805,0
63514,CAMX,2722,0
63516,CAMX,5320,0
63527,CAMX,2730,0
63545,CAMX,68896,0
63603,CAMX,25303,0
63604,CAMX,5980,0
63605,CAMX,6608,0
63606,CAMX,7311,0
63607,CAMX,8460,0
63623,CAMX,2396,0
63638,CAMX,15946,0
63651,CAMX,7450,0
63685,CAMX,-22999,0
63699,CAMX,6316,0
63701,CAMX,8311,0
63704,CAMX,16503,0
63705,CAMX,20627,0
63708,CAMX,29237,0
63711,CAMX,8815,0
63712,CAMX,14380,0
63714,CAMX,16341,0
63715,CAMX,10948,0
63716,CAMX,5286,0
63717,CAMX,8289,0
63727,CAMX,701610,0
63758,CAMX,1621,0
63761,CAMX,4313,0
63762,CAMX,869.001,0
63834,CAMX,-29209,0
63848,CAMX,29421,0
63859,CAMX,516092,0
63875,CAMX,619,0
63891,CAMX,-16970,0
63928,CAMX,3019,0
63930,CAMX,-12670,0
63932,CAMX,157446,0
63940,CAMX,70027,0
63941,CAMX,45402,0
63943,CAMX,-12065,0
63947,CAMX,3952,0
63993,CAMX,1065,0
63994,CAMX,1616,0
